instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
13732,26/07/2012,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8
13733,26/07/2012,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4
13734,26/07/2012,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42
13735,26/07/2012,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181
13736,26/07/2012,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495
13737,26/07/2012,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729
13738,26/07/2012,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344
13739,26/07/2012,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222
13740,26/07/2012,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212
13741,26/07/2012,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279
13742,26/07/2012,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242
13743,26/07/2012,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213
13744,26/07/2012,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238
13745,26/07/2012,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374
13746,26/07/2012,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738
13747,26/07/2012,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688
13748,26/07/2012,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614
13749,26/07/2012,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446
13750,26/07/2012,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271
13751,26/07/2012,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234
13752,26/07/2012,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145
13753,27/07/2012,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0,14,83,97
13754,27/07/2012,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54
13755,27/07/2012,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26
13756,27/07/2012,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12
13757,27/07/2012,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0,3,5,8
13758,27/07/2012,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0,3,34,37
13759,27/07/2012,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0,10,129,139
13760,27/07/2012,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410
13761,27/07/2012,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676
13762,27/07/2012,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363
13763,27/07/2012,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0,85,146,231
13764,27/07/2012,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251
13765,27/07/2012,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299
13766,27/07/2012,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314
13767,27/07/2012,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326
13768,27/07/2012,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323
13769,27/07/2012,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499
13770,27/07/2012,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699
13771,27/07/2012,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622
13772,27/07/2012,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516
13773,27/07/2012,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354
13774,27/07/2012,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260
13775,27/07/2012,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199
13776,27/07/2012,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0,34,155,189
13777,28/07/2012,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191
13778,28/07/2012,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80
13779,28/07/2012,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0,14,76,90
13780,28/07/2012,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0,10,33,43
13781,28/07/2012,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,1,10,11
13782,28/07/2012,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14
13783,28/07/2012,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50
13784,28/07/2012,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76
13785,28/07/2012,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163
13786,28/07/2012,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337
13787,28/07/2012,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395
13788,28/07/2012,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457
13789,28/07/2012,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487
13790,28/07/2012,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498
13791,28/07/2012,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494
13792,28/07/2012,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497
13793,28/07/2012,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487
13794,28/07/2012,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,479
13795,28/07/2012,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481
13796,28/07/2012,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0,115,223,338
13797,28/07/2012,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233
13798,28/07/2012,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300
13799,28/07/2012,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276
13800,28/07/2012,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208
13801,29/07/2012,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188
13802,29/07/2012,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158
13803,29/07/2012,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112
13804,29/07/2012,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55
13805,29/07/2012,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,2,11,13
13806,29/07/2012,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,17
13807,29/07/2012,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18
13808,29/07/2012,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,40
13809,29/07/2012,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,127
13810,29/07/2012,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226
13811,29/07/2012,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0,123,258,381
13812,29/07/2012,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,183,326,509
13813,29/07/2012,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,154,357,511
13814,29/07/2012,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483
13815,29/07/2012,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,231,291,522
13816,29/07/2012,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501
13817,29/07/2012,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521
13818,29/07/2012,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,531
13819,29/07/2012,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,419
13820,29/07/2012,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,443
13821,29/07/2012,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,75,228,303
13822,29/07/2012,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271
13823,29/07/2012,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,148
13824,29/07/2012,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0,18,82,100
13825,30/07/2012,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,12,46,58
13826,30/07/2012,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0,4,15,19
13827,30/07/2012,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0,2,6,8
13828,30/07/2012,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0,0,3,3
13829,30/07/2012,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0,0,5,5
13830,30/07/2012,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,4,43,47
13831,30/07/2012,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161
13832,30/07/2012,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469
13833,30/07/2012,3,1,7,8,0,1,1,2,0.72,0.697,0.74,0.1045,31,720,751
13834,30/07/2012,3,1,7,9,0,1,1,2,0.74,0.697,0.7,0,34,259,293
13835,30/07/2012,3,1,7,10,0,1,1,2,0.74,0.697,0.66,0.2239,54,135,189
13836,30/07/2012,3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,69,146,215
13837,30/07/2012,3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,77,201,278
13838,30/07/2012,3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,57,169,226
13839,30/07/2012,3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,87,167,254
13840,30/07/2012,3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,51,185,236
13841,30/07/2012,3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,425
13842,30/07/2012,3,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,62,765,827
13843,30/07/2012,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,77,735,812
13844,30/07/2012,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,81,584,665
13845,30/07/2012,3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,78,384,462
13846,30/07/2012,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,71,251,322
13847,30/07/2012,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,47,183,230
13848,30/07/2012,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,34,116,150
13849,31/07/2012,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27,38
13850,31/07/2012,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21
13851,31/07/2012,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,8
13852,31/07/2012,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,1,5,6
13853,31/07/2012,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6
13854,31/07/2012,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,5,40,45
13855,31/07/2012,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,194
13856,31/07/2012,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,513
13857,31/07/2012,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,30,730,760
13858,31/07/2012,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,333
13859,31/07/2012,3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0,73,154,227
13860,31/07/2012,3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0,54,170,224
13861,31/07/2012,3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0,50,198,248
13862,31/07/2012,3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,288
13863,31/07/2012,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260
13864,31/07/2012,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144
13865,31/07/2012,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,402
13866,31/07/2012,3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,94,726,820
13867,31/07/2012,3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,99,758,857
13868,31/07/2012,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,90,524,614
13869,31/07/2012,3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,55,397,452
13870,31/07/2012,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352
13871,31/07/2012,3,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,33,224,257
13872,31/07/2012,3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,20,127,147
13873,01/08/2012,3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,3,44,47
13874,01/08/2012,3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,5,28,33
13875,01/08/2012,3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,0,13,13
13876,01/08/2012,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,0,7,7
13877,01/08/2012,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,1,3,4
13878,01/08/2012,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,3,46,49
13879,01/08/2012,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,6,179,185
13880,01/08/2012,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,19,468,487
13881,01/08/2012,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,32,649,681
13882,01/08/2012,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,34,316,350
13883,01/08/2012,3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,61,175,236
13884,01/08/2012,3,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,54,180,234
13885,01/08/2012,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,75,209,284
13886,01/08/2012,3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,59,221,280
13887,01/08/2012,3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,88,175,263
13888,01/08/2012,3,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,89,206,295
13889,01/08/2012,3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,93,386,479
13890,01/08/2012,3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,103,734,837
13891,01/08/2012,3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,105,786,891
13892,01/08/2012,3,1,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,88,564,652
13893,01/08/2012,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,65,448,513
13894,01/08/2012,3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,36,284,320
13895,01/08/2012,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,37,251,288
13896,01/08/2012,3,1,8,23,0,3,1,1,0.7,0.6667,0.74,0,18,134,152
13897,02/08/2012,3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0,8,55,63
13898,02/08/2012,3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,6,36,42
13899,02/08/2012,3,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,3,8,11
13900,02/08/2012,3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0,0,6,6
13901,02/08/2012,3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0,0,9,9
13902,02/08/2012,3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,4,37,41
13903,02/08/2012,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0,6,177,183
13904,02/08/2012,3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0,21,452,473
13905,02/08/2012,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,21,718,739
13906,02/08/2012,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,31,312,343
13907,02/08/2012,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0,51,130,181
13908,02/08/2012,3,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,59,167,226
13909,02/08/2012,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,56,230,286
13910,02/08/2012,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,310
13911,02/08/2012,3,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,54,171,225
13912,02/08/2012,3,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,68,202,270
13913,02/08/2012,3,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,71,335,406
13914,02/08/2012,3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,90,775,865
13915,02/08/2012,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,86,681,767
13916,02/08/2012,3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,98,509,607
13917,02/08/2012,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0,51,376,427
13918,02/08/2012,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,41,301,342
13919,02/08/2012,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,35,227,262
13920,02/08/2012,3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,25,152,177
13921,03/08/2012,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194,15,56,71
13922,03/08/2012,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,11,32,43
13923,03/08/2012,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,0,14,14
13924,03/08/2012,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,1,5,6
13925,03/08/2012,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,1,11,12
13926,03/08/2012,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,2,35,37
13927,03/08/2012,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,5,158,163
13928,03/08/2012,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,25,396,421
13929,03/08/2012,3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,32,636,668
13930,03/08/2012,3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,69,327,396
13931,03/08/2012,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,82,167,249
13932,03/08/2012,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,77,186,263
13933,03/08/2012,3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,95,243,338
13934,03/08/2012,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,98,247,345
13935,03/08/2012,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,102,229,331
13936,03/08/2012,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,112,268,380
13937,03/08/2012,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,112,380,492
13938,03/08/2012,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,95,646,741
13939,03/08/2012,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,98,573,671
13940,03/08/2012,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,81,388,469
13941,03/08/2012,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,89,300,389
13942,03/08/2012,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194,54,224,278
13943,03/08/2012,3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,46,156,202
13944,03/08/2012,3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,26,170,196
13945,04/08/2012,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,24,137,161
13946,04/08/2012,3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.194,23,99,122
13947,04/08/2012,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,20,64,84
13948,04/08/2012,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,11,19,30
13949,04/08/2012,3,1,8,4,0,6,0,1,0.72,0.697,0.79,0.194,2,11,13
13950,04/08/2012,3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,1,16,17
13951,04/08/2012,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,12,37,49
13952,04/08/2012,3,1,8,7,0,6,0,1,0.72,0.697,0.77,0.1642,18,49,67
13953,04/08/2012,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,49,132,181
13954,04/08/2012,3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,61,217,278
13955,04/08/2012,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.194,108,288,396
13956,04/08/2012,3,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537,155,315,470
13957,04/08/2012,3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,222,325,547
13958,04/08/2012,3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,195,332,527
13959,04/08/2012,3,1,8,14,0,6,0,1,0.88,0.803,0.4,0.3881,183,289,472
13960,04/08/2012,3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,205,284,489
13961,04/08/2012,3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450
13962,04/08/2012,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,179,313,492
13963,04/08/2012,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,169,321,490
13964,04/08/2012,3,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,133,264,397
13965,04/08/2012,3,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,117,195,312
13966,04/08/2012,3,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,96,193,289
13967,04/08/2012,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,104,165,269
13968,04/08/2012,3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,61,161,222
13969,05/08/2012,3,1,8,0,0,0,0,1,0.74,0.697,0.7,0.2836,32,121,153
13970,05/08/2012,3,1,8,1,0,0,0,1,0.74,0.697,0.7,0.2537,8,79,87
13971,05/08/2012,3,1,8,2,0,0,0,1,0.74,0.697,0.7,0.2985,5,68,73
13972,05/08/2012,3,1,8,3,0,0,0,1,0.72,0.697,0.74,0.2537,9,32,41
13973,05/08/2012,3,1,8,4,0,0,0,1,0.72,0.697,0.74,0.2537,3,11,14
13974,05/08/2012,3,1,8,5,0,0,0,1,0.72,0.697,0.74,0.2537,1,18,19
13975,05/08/2012,3,1,8,6,0,0,0,1,0.72,0.697,0.79,0.2537,7,12,19
13976,05/08/2012,3,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985,18,50,68
13977,05/08/2012,3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108
13978,05/08/2012,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229
13979,05/08/2012,3,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,111,253,364
13980,05/08/2012,3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,155,282,437
13981,05/08/2012,3,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224,161,330,491
13982,05/08/2012,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,208,315,523
13983,05/08/2012,3,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,161,365,526
13984,05/08/2012,3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,164,286,450
13985,05/08/2012,3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,143,278,421
13986,05/08/2012,3,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537,122,260,382
13987,05/08/2012,3,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343,75,154,229
13988,05/08/2012,3,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,46,139,185
13989,05/08/2012,3,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,53,140,193
13990,05/08/2012,3,1,8,21,0,0,0,1,0.72,0.697,0.79,0.1045,51,157,208
13991,05/08/2012,3,1,8,22,0,0,0,1,0.72,0.697,0.79,0.0896,57,100,157
13992,05/08/2012,3,1,8,23,0,0,0,2,0.72,0.697,0.79,0.1642,29,58,87
13993,06/08/2012,3,1,8,0,0,1,1,2,0.72,0.697,0.79,0,9,24,33
13994,06/08/2012,3,1,8,1,0,1,1,1,0.72,0.697,0.79,0.0896,1,10,11
13995,06/08/2012,3,1,8,2,0,1,1,2,0.72,0.697,0.79,0.1343,0,5,5
13996,06/08/2012,3,1,8,3,0,1,1,3,0.72,0.697,0.79,0.0896,0,5,5
13997,06/08/2012,3,1,8,4,0,1,1,2,0.72,0.697,0.74,0.1343,3,8,11
13998,06/08/2012,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.194,2,23,25
13999,06/08/2012,3,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239,4,137,141
14000,06/08/2012,3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.194,14,393,407
14001,06/08/2012,3,1,8,8,0,1,1,2,0.7,0.6667,0.79,0,27,578,605
14002,06/08/2012,3,1,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,28,248,276
14003,06/08/2012,3,1,8,10,0,1,1,1,0.74,0.697,0.7,0.2239,54,159,213
14004,06/08/2012,3,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,108,152,260
14005,06/08/2012,3,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,72,213,285
14006,06/08/2012,3,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,85,204,289
14007,06/08/2012,3,1,8,14,0,1,1,1,0.82,0.7576,0.46,0,99,188,287
14008,06/08/2012,3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183,274
14009,06/08/2012,3,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,88,363,451
14010,06/08/2012,3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0,112,746,858
14011,06/08/2012,3,1,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343,100,743,843
14012,06/08/2012,3,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.194,109,531,640
14013,06/08/2012,3,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,89,368,457
